+1 to +30,CAI,Instability,length,meanElongation,microarray,normalizedInitRate,tAI,translationRate,Half-life,Start,Stop,Type,uAUG,Protein,pro/micro,predicted_pro/micro,predicted_Protein,,,,,
0,0.811,48.13341,461,0.133677567,8.273774152,1.014375265,0.241,0.007464722,1,0,0,0,0,158,19.09648452,25.83283969,185.0780864,520,214,,,
-0.3,0.823,32.99028,288,0.131487094,9.17711325,0.027435141,0.2219,0.007218978,0,0,0,0,0,75.2,8.194297918,17.72693464,128.0680807,747,471,,,
-1.1,0.798,2.761972,71,0.127725806,2.311889835,7.51E-06,0.2056,7.54E-06,1,0,0,0,0,0.027,0.011678757,5.239275982,37.88847046,1597,1175,,,
-2.8,0.805,18.62784,97,0.127490109,5.883744103,0.043572434,0.2317,0.006981812,1,0,0,0,0,38.3,6.509460529,4.495619672,32.44695209,794,1224,,,
-3.4,0.786,35.62892,249,0.125041201,3.610938813,0.006016013,0.2111,0.003849094,0,0,2,0,0,0.604,0.167269519,-3.651782133,-26.35852418,1403,1558,,,
-4.1,0.775,27.43281,317,0.127022289,12.93684503,0.263597867,0.2259,0.006731043,1,0,0,0,0,432,33.39299489,3.134221305,22.26427707,362,1294,,,
-0.2,0.791,28.1207,227,0.125786987,5.279564432,1.051712126,0.2179,0.007013694,1,0,0,0,0,98.8,18.71366498,-0.282832369,-3.665389552,526,1452,,,
0,0.833,46.89869,457,0.12710985,7.287443385,0.002389358,0.201,0.001966488,0,0,2,0,2,68,9.331118804,3.200171995,23.15227574,718,1290,,,
-3.6,0.821,27.91354,458,0.128720317,2.213254985,0.012786478,0.2161,0.005907274,1,1,0,0,0,0.091,0.041115913,8.545844773,61.75816187,1536,988,,,
-2.5,0.828,37.37419,217,0.132115285,8.715808408,0.077337171,0.228,0.007373538,0,0,0,0,0,509,58.39963159,19.85146065,143.339078,231,390,,,
-0.7,0.829,29.00496,746,0.131814269,6.377833721,0.074770596,0.2234,0.007225035,0,0,2,0,0,99.3,15.56954984,18.85175401,136.1202821,583,425,,,
0,0.767,42.49975,400,0.123711989,3.12091017,0.085300875,0.2032,0.006717156,0,1,2,0,2,14,4.485870864,-7.988456657,-57.81572438,866,1633,,,
-7.8,0.808,26.69371,334,0.123722227,2.065476859,0.002792754,0.193,0.002235107,0,0,2,0,0,0.12,0.058097964,-8.025350832,-57.95230005,1514,1634,,,
-0.1,0.814,27.36755,416,0.12567982,2.964467236,0.007574783,0.1911,0.004402076,0,0,0,0,0,0.653,0.220275668,-1.534195312,-11.06150226,1372,1495,,,
-2.1,0.799,34.1022,318,0.125998988,2.668099765,0.059512401,0.1991,0.006654655,1,1,0,0,0,34.4,12.89307111,-0.431959193,-3.179714151,632,1459,,,
-2.8,0.835,48.88824,391,0.128542905,3.46111895,0.052040809,0.2095,0.007037197,0,0,0,0,2,104,30.04808604,7.991632683,57.6921611,395,1024,,,
-1.3,0.818,30.67445,137,0.125493838,3.328793232,0.041655138,0.2147,0.007072115,0,0,2,0,0,30.3,9.102397742,-2.121247653,-15.35662141,729,1514,,,
-3.8,0.831,29.27004,701,0.128064861,10.50279456,0.220175446,0.2111,0.007076066,0,0,0,0,0,231,21.99414629,6.551813729,47.02464928,484,1105,,,
0,0.758,43.45271,406,0.124555348,3.032132447,2.86E-06,0.2156,2.90E-06,0,0,0,0,0,0.587,0.193593126,-5.266958022,-38.01863036,1388,1595,,,
-0.7,0.837,33.3123,187,0.136163847,12.0921731,4.755345873,0.2593,0.007667611,0,0,0,0,0,2892,239.1629673,37.28290571,261.9108202,25,43,,,
-0.9,0.752,46.24637,248,0.12585346,5.823866843,0.847277442,0.2341,0.006950856,1,0,0,0,0,20.7,3.554339506,-0.238031123,-3.01963617,905,1449,,,
0,0.833,28.10653,521,0.134644917,10.32817147,0.740279782,0.2384,0.007529487,1,0,0,0,0,181,17.52488333,28.8031643,206.9703692,541,148,,,
-3.3,0.803,43.43451,142,0.129153316,7.163646468,0.397352864,0.208,0.007138298,1,0,0,0,0,1517,211.7636607,10.31080437,73.90407674,35,887,,,
-5.3,0.804,42.35522,268,0.128072516,8.590351567,0.00208762,0.2202,0.001729537,1,0,0,0,0,19.6,2.281629552,6.389985354,46.1990213,986,1117,,,
-3.2,0.809,40.4892,352,0.127919654,1.87264489,0.137143073,0.2185,0.007060962,1,0,2,0,0,0.28,0.149521141,5.999357575,43.16398544,1420,1138,,,
-1.8,0.8,33.46486,552,0.126989295,2.414102432,0.033262303,0.2109,0.006854686,1,0,2,0,0,0.247,0.10231546,2.827177874,20.40877136,1471,1313,,,
-2.8,0.819,37.93037,461,0.127560361,3.378072085,0.003204079,0.2181,0.002455893,1,0,0,0,0,1.25,0.370033548,4.693769872,33.9421754,1308,1208,,,
-2.5,0.834,28.63118,186,0.125698216,2.216907431,0.033262303,0.2208,0.006981423,0,0,2,0,2,0.179,0.08074311,-1.45118599,-10.50223142,1490,1489,,,
0,0.784,8.482609,69,0.13689116,12.20484735,0.099188761,0.253,0.008238122,0,0,0,0,0,2209,180.9936607,35.69646074,257.7841264,49,55,,,
-2.7,0.843,41.36106,321,0.131093625,7.775480193,0.006726297,0.2329,0.00410612,0,0,0,0,0,72.7,9.349904854,16.40528584,118.5518472,716,538,,,
0,0.805,31.52759,87,0.12950867,9.935673694,0.260649009,0.2466,0.007649837,1,0,0,0,0,898,90.3813901,11.37103308,81.77954866,148,827,,,
-1.7,0.816,42.53143,105,0.131523036,8.519666432,0.321920042,0.2358,0.007643473,0,2,0,0,0,83.7,9.824328296,18.09880963,130.290931,702,455,,,
-1.8,0.791,37.69125,160,0.128548893,9.919078611,0.569537547,0.2096,0.007149362,0,0,0,0,2,468,47.18180169,8.455668379,60.229536,278,992,,,
-1.4,0.823,22.33543,302,0.134634989,10.4110693,0.646794225,0.2479,0.007580463,0,0,0,0,0,837,80.39520014,28.69002178,206.3001962,171,151,,,
0,0.828,53.53671,346,0.13425702,9.41318107,0.018948025,0.236,0.006811882,0,2,2,0,0,193,20.50316451,26.89860107,194.3463636,503,188,,,
0,0.828,44.55307,554,0.132730296,4.82386391,0.413403747,0.231,0.007209727,0,0,0,0,0,140,29.02237762,22.17793992,159.618356,404,304,,,
0,0.826,40.1108,250,0.131130266,5.47368797,0.330109597,0.2282,0.007414103,0,0,2,0,0,76,13.88460585,16.80428208,120.9251209,613,516,,,
-2.6,0.827,42.20074,406,0.129167087,7.147511541,0.000546856,0.2209,0.000534037,0,0,0,0,0,42.3,5.918143644,10.01584058,72.39810338,811,907,,,
-0.9,0.839,23.23298,382,0.131818704,7.03402128,0.200743545,0.2308,0.007340675,1,0,0,0,0,87.6,12.45375817,18.9745794,136.8092328,648,419,,,
0,0.858,36.62744,266,0.132513178,5.98793698,0.074770596,0.237,0.00743561,1,0,0,0,0,181,30.22743903,21.16779123,152.8535556,394,343,,,
-1,0.831,27.83025,648,0.133024554,5.346782987,0.377822576,0.2277,0.007327804,0,0,0,0,0,85.8,16.04703243,23.12250789,166.4988753,573,283,,,
-7.2,0.838,41.46372,554,0.13484251,9.290247427,0.078024915,0.2327,0.007525657,0,0,0,0,0,268,28.84745558,28.88950018,208.6374581,406,145,,,
0,0.809,24.76689,148,0.13264749,9.239627916,0.266940213,0.2391,0.007576343,0,0,0,0,0,342,37.01447754,21.77782147,156.9582552,343,319,,,
-2.7,0.829,30.6375,176,0.134570249,10.42550882,0.107170895,0.2386,0.00766698,0,0,2,0,0,291,27.91230673,28.01230199,202.2538208,417,168,,,
-4.1,0.786,66.50412,97,0.133909053,3.139117649,2.17E-05,0.2293,2.19E-05,0,0,0,0,0,13.8,4.396139789,25.72926633,185.9277848,869,219,,,
-0.9,0.798,34.58785,181,0.130535955,8.458039669,0.000137302,0.2223,0.000135366,1,0,0,0,0,110,13.00537764,14.55162927,105.1696351,630,651,,,
-2,0.765,39.72604,169,0.126129333,2.096044857,0.260649009,0.2063,0.007129685,0,0,2,0,0,5.88,2.805283475,0.172622057,0.871490053,946,1437,,,
-6.2,0.815,41.82924,472,0.126550449,3.258534688,0.002312143,0.2016,0.00191429,0,0,0,0,0,1.45,0.444985289,1.346368631,9.758744399,1277,1389,,,
-0.2,0.851,33.25951,247,0.129768274,10.24127925,0.501209767,0.2122,0.007239794,1,0,0,0,0,178,17.38064119,12.4377911,89.10785226,543,773,,,
-2.9,0.842,33.54941,427,0.134134619,11.29057747,0.395212941,0.2346,0.007484051,0,0,0,0,0,654,57.92440659,26.81595649,193.1564925,234,190,,,
-0.7,0.757,39.35039,129,0.126193632,8.240926998,2.49E-06,0.2254,2.52E-06,0,0,0,0,0,58.3,7.074446845,0.161969762,1.205149956,782,1439,,,
-5.1,0.813,13.65478,115,0.124141217,10.4380388,0.016935715,0.2154,0.006211377,0,0,2,0,0,192,18.39426004,-6.62476663,-47.85541766,531,1618,,,
-5.8,0.811,42.43269,933,0.132729031,10.19970925,0.004803884,0.227,0.003376876,0,0,0,0,0,373,36.56966987,21.82302676,157.6978309,344,316,,,
-3.8,0.779,53.58125,240,0.12690978,3.755308977,0.006092294,0.2144,0.003723382,0,0,0,0,0,2.57,0.68436446,2.540360567,18.37933173,1207,1331,,,
-3.7,0.791,49.9813,877,0.127758722,2.398058897,0.191910324,0.2232,0.006707006,1,0,2,0,0,0.424,0.176809669,5.513072231,39.56431357,1397,1158,,,
-1.8,0.811,25.65843,522,0.130533797,11.06141107,0.041189143,0.2249,0.007121818,1,0,0,0,1,316,28.5677838,14.57971491,105.3078797,408,650,,,
-5.2,0.812,41.01816,347,0.12697725,9.064446797,0.064597435,0.2144,0.006958779,0,0,0,0,2,14.5,1.599656363,2.814159755,20.26535065,1056,1315,,,
-2,0.83,30.37657,350,0.131546596,10.93056606,0.115951814,0.2217,0.00735995,0,0,0,0,0,440,40.25409092,18.00008992,129.9021673,319,461,,,
-3.4,0.844,37.9216,250,0.136851637,11.05765151,0.071480502,0.2273,0.007658488,0,0,0,0,0,2376,214.8738363,35.54170649,256.7096848,32,57,,,
-1.2,0.82,32.9644,382,0.130963686,9.307745046,0.853909069,0.2413,0.007259306,0,0,2,0,0,85.1,9.142923402,16.70187371,119.3600314,727,520,,,
-6.2,0.814,34.86124,338,0.129310655,7.38642359,0.02539176,0.2318,0.006899985,1,0,0,0,0,127,17.1937066,10.51292029,75.95034315,545,882,,,
-2.9,0.862,25.65564,257,0.132592912,4.862227283,0.360332854,0.226,0.007422787,0,0,0,0,0,262,53.88477024,21.67712494,156.0835962,248,322,,,
-2,0.835,38.17775,427,0.132531282,9.158236982,0.005688168,0.2196,0.003755856,0,1,0,0,0,34,3.712504936,21.16848725,152.9674168,896,342,,,
-2.4,0.83,48.00839,429,0.127365697,5.662186341,0.002346734,0.226,0.001898513,0,0,0,0,0,13.8,2.437221096,4.047958477,29.27756532,971,1246,,,
-4,0.817,37.37977,346,0.126953163,8.571684717,0.026560488,0.225,0.006719812,0,0,2,0,0,1.13,0.131829394,2.701691541,19.51269581,1434,1321,,,
-1,0.799,42.31887,673,0.131339695,7.827179276,0.074770596,0.2255,0.00713064,0,0,0,0,0,31.9,4.075542271,17.27911574,124.7580353,880,489,,,
-3.2,0.806,31.89757,329,0.129172963,8.748242698,0.047933983,0.2214,0.007033276,0,0,0,0,0,1.02,0.116594845,10.0759871,72.75800581,1450,903,,,
-4.3,0.843,46.12176,170,0.132107268,8.475048463,0.029061803,0.2226,0.007222311,0,0,0,0,0,624,73.62789755,19.78345689,142.9238067,191,391,,,
-5,0.795,17.95769,234,0.125634124,9.357413399,0.412414206,0.2196,0.007051595,0,0,0,0,0,3.3,0.352661559,-1.338128782,-10.28271331,1314,1484,,,
-2.8,0.795,42.99552,223,0.124965509,2.252270665,0.026496912,0.2144,0.006806109,0,0,1,0,0,2.05,0.910192559,-3.885029722,-28.07599399,1155,1563,,,
-2.3,0.765,25.36163,86,0.128674043,2.869434755,0.049750882,0.2228,0.006838606,1,0,0,0,2,0.365,0.127202753,8.424230837,60.8212725,1439,994,,,
-0.6,0.834,38.73792,240,0.132914601,10.34785878,0.052372661,0.2323,0.007437892,0,1,0,0,0,173,16.71843457,22.47879725,162.3608059,553,298,,,
-2.9,0.836,13.40645,248,0.134701496,13.01029831,0.059037611,0.2434,0.007560597,1,0,0,0,2,2316,178.0128284,28.40591176,205.1734642,50,158,,,
-1.4,0.842,24.98563,167,0.132462583,11.04198605,0.347173519,0.2468,0.007533392,0,0,0,0,2,2541,230.1216456,21.23394679,152.9023835,27,339,,,
-2,0.814,24.58538,171,0.135527368,11.86226003,0.153243506,0.2504,0.007733021,1,0,0,0,0,381,32.11866871,31.22353913,225.3822941,373,110,,,
-1.5,0.85,24.55065,306,0.130898236,9.900714153,7.31E-05,0.2314,7.17E-05,0,0,0,0,0,311,31.41187547,15.75209709,113.8430668,378,579,,,
-2.5,0.815,36.08849,530,0.132873524,7.269419212,0.173883963,0.2345,0.007310727,1,1,0,0,0,60.3,8.295023061,22.44697581,161.9394685,744,300,,,
-1.9,0.826,33.22506,411,0.129346061,2.964088719,0.097946823,0.2159,0.007170353,0,0,0,0,0,73.6,24.83056581,10.69252587,77.1336829,451,869,,,
-2.6,0.827,33.39813,321,0.127819051,6.892739981,0.011815647,0.2315,0.00582552,0,0,2,0,0,8.89,1.289762855,5.558405773,40.17556753,1088,1154,,,
-0.9,0.834,42.96259,441,0.132614291,3.00716048,0.002614374,0.2286,0.002082596,0,0,0,0,0,11.9,3.957221465,21.4409232,154.9405978,890,332,,,
-3.8,0.793,41.21058,208,0.127456304,7.671878718,0.190218747,0.2161,0.007025975,0,0,0,0,0,603,78.59873991,4.509470715,32.31599884,176,1222,,,
-0.4,0.837,17.86725,400,0.131209553,5.736244038,0.11698295,0.2177,0.007329637,0,0,0,0,0,225,39.22427263,16.88408549,121.8374567,325,511,,,
0,0.78,31.26111,198,0.123928089,6.033776386,0.001213999,0.1938,0.001065752,1,0,2,0,0,0.127,0.021048178,-7.344522647,-53.03085728,1572,1626,,,
-0.5,0.81,34.19122,410,0.126741754,3.521776952,0.046573174,0.2042,0.006944326,0,0,0,0,0,0.432,0.122665349,2.018304511,14.54372468,1445,1361,,,
-2.1,0.847,25.29176,85,0.130649227,8.153298643,0.361197432,0.231,0.007653201,0,0,2,0,0,54.4,6.672146132,15.23690436,109.5519056,792,617,,,
-2.4,0.814,45.115,300,0.130282189,2.940487382,0.018470682,0.2111,0.006069205,1,1,1,0,0,0.592,0.201327169,13.72643863,99.17878433,1382,695,,,
-4.1,0.822,25.03297,370,0.1308122,8.295604274,0.034710013,0.2217,0.006980745,0,0,0,0,0,462,55.69214547,15.49672246,111.9434287,243,596,,,
-1.7,0.841,22.36132,243,0.131243869,10.06923847,1.063610691,0.2331,0.007395092,1,0,0,0,0,311,30.88614903,17.81033831,127.0382787,386,468,,,
-2.6,0.838,40.10372,242,0.13063282,10.47463101,0.022946713,0.221,0.006733969,0,0,0,0,0,103,9.833281946,14.89219791,107.5942956,700,634,,,
-2.7,0.796,41.22515,171,0.124634045,6.032498072,0.251395702,0.2098,0.006849821,1,0,0,0,0,113,18.73187503,-4.790389985,-34.97148998,525,1587,,,
-1.4,0.816,29.55886,333,0.128543722,9.003511024,0.467862622,0.2272,0.00711487,0,0,0,0,2,107,11.88425268,8.35126022,59.63536994,658,1001,,,
-0.8,0.809,36.2493,572,0.12844838,5.701681146,0.403842403,0.2262,0.006936438,1,0,0,0,2,291,51.03757866,7.980365233,57.05652632,261,1027,,,
-1.7,0.816,28.22182,550,0.13141557,2.622078101,0.107751183,0.2256,0.007292301,1,0,0,0,0,1.8,0.686478408,17.55885835,126.7272066,1206,478,,,
-2.2,0.798,40.40535,299,0.124044245,2.747002927,0.400224128,0.1966,0.006775501,1,0,0,0,0,0.049,0.017837622,-6.617116248,-48.40397619,1583,1616,,,
-2.6,0.79,24.46486,74,0.129121585,10.68740882,0.054862207,0.2311,0.007315965,0,0,1,0,2,469,43.88341533,9.911678058,71.55996506,301,911,,,
0,0.774,29.13962,106,0.128157777,10.79818507,0.010857159,0.2253,0.005512541,0,0,2,0,0,5.78,0.535275138,6.680049673,48.28090854,1246,1101,,,
-4.9,0.816,35.29433,758,0.133248367,9.653612627,1.740674915,0.2243,0.007093483,1,0,0,0,0,121,12.53416774,25.03397976,178.1621444,642,235,,,
0,0.813,37.35,72,0.132958424,10.59060338,1.160989803,0.2669,0.007918422,0,0,2,0,0,1132,106.8872055,23.57559768,168.5386294,118,272,,,
-2,0.795,47.13605,588,0.125383325,3.468338644,0.003849814,0.1982,0.002826589,0,0,0,0,0,12.8,3.690527747,-2.519914614,-18.17741532,898,1529,,,
-3.6,0.829,33.89097,321,0.1316522,8.89610145,0.031722563,0.2349,0.007187366,0,0,0,0,0,297,33.38541064,18.27774125,132.0408814,363,444,,,
-5.1,0.777,47.0622,164,0.129616667,10.02860042,0.00223541,0.218,0.001910815,0,0,0,0,0,1018,101.5096781,11.50710338,83.16975551,128,817,,,
0,0.825,57.7152,1329,0.129543082,8.201896705,0.067161469,0.2138,0.006663102,0,2,0,0,0,8.66,1.055853336,11.31898739,81.70834082,1121,830,,,
-2,0.853,29.55271,203,0.12941789,9.569545207,0.059037611,0.2146,0.007328195,1,0,1,0,1,268,28.00551063,10.89715437,78.67341292,414,857,,,
-1.9,0.837,41.35,430,0.134793803,7.592922018,0.052827121,0.2377,0.007491021,1,0,0,0,0,403,53.07574594,28.70646695,207.3547471,251,150,,,
-0.7,0.828,37.607,814,0.131219886,5.151683311,0.019337152,0.2307,0.00652175,1,0,0,0,0,3.92,0.760916338,16.83451271,121.6331266,1185,514,,,
-4.6,0.81,25.79582,287,0.125301663,3.679299127,0.015478078,0.2143,0.005935912,0,0,0,0,0,0.579,0.157366928,-2.780544174,-20.07877232,1409,1534,,,
-0.3,0.801,29.31829,246,0.132405639,8.949900443,0.156965292,0.2471,0.007439691,0,0,0,0,0,56.1,6.26822615,20.88198135,150.6591016,801,354,,,
-2,0.82,29.92263,760,0.136181576,11.59312336,1.069369724,0.2566,0.007500687,0,0,0,0,0,2656,229.1013317,34.17780252,245.2834611,28,73,,,
-0.2,0.794,26.57193,285,0.128249471,11.06007246,0.054390239,0.2296,0.006975256,1,1,0,0,0,36.2,3.273034614,7.021270844,50.67763547,919,1080,,,
-0.6,0.807,33.44945,362,0.131214804,9.533782025,0.089302385,0.2332,0.007192654,0,0,0,0,0,1107,116.1134162,16.87772661,121.8351221,109,512,,,
-6,0.82,41.62863,227,0.130448108,9.620071119,0.287731628,0.2204,0.007283824,0,0,0,0,0,152,15.80029899,14.50737907,104.3968534,576,653,,,
-0.5,0.829,25.69372,557,0.138485993,13.81142187,0.004390419,0.2655,0.003092244,0,0,0,0,0,1667,120.6972038,40.90003133,295.5290549,98,15,,,
-2,0.794,39.19255,94,0.130995121,10.64443601,0.326416676,0.2386,0.007508311,0,0,0,0,0,1129,106.0648022,16.3532702,117.6723964,122,544,,,
-0.7,0.813,45.83333,60,0.129137898,10.27031158,0.227733187,0.2135,0.007679174,0,0,2,0,0,202,19.66834194,10.11411951,72.75025543,513,901,,,
-6.3,0.827,40.91992,261,0.128065115,8.58225424,0.020227199,0.2185,0.006797177,0,0,2,0,0,1.07,0.124675868,6.381030086,46.10574277,1441,1118,,,
-3.8,0.798,43.78976,615,0.12664479,6.093133626,0.134212546,0.2131,0.006934427,1,0,0,0,0,5.41,0.88788468,1.772211392,12.62764504,1161,1374,,,
-0.8,0.8,34.05495,182,0.129024804,10.19506829,0.045824767,0.2235,0.00707512,0,0,1,0,0,1.96,0.192249816,9.583208934,69.20102673,1389,928,,,
-1.5,0.836,29.49672,396,0.130954283,11.63662382,0.140390063,0.2301,0.007288946,1,0,0,0,0,953,81.89660633,16.05826594,115.834069,166,564,,,
-1.6,0.821,13.81298,362,0.136682696,14.37252243,0.211626877,0.255,0.007654598,0,0,0,0,0,598,41.60717111,35.10216607,253.313237,314,67,,,
-8.5,0.832,29.75815,466,0.133173476,5.695844129,0.005256286,0.2338,0.003428663,0,0,0,0,0,427,74.96693911,23.29621219,168.3408223,186,277,,,
-0.3,0.805,39.549,400,0.128398379,8.824791794,0.049157268,0.2137,0.007003286,0,0,0,0,0,108,12.23824907,7.510228877,54.21858115,651,1057,,,
0,0.823,37.61011,870,0.131289089,7.635692236,0.345303835,0.2229,0.007256676,0,0,2,0,0,208,27.24049026,17.34363,124.7979504,426,485,,,
-7.6,0.792,46.99581,191,0.125805297,2.133722671,0.015304926,0.1972,0.0061482,1,0,0,0,0,0.296,0.138724682,-1.111755804,-8.021572266,1431,1477,,,
0,0.826,45.44315,336,0.130565714,7.078218836,0.733754652,0.2228,0.007227876,1,0,0,0,0,80.3,11.34466196,15.27994393,109.2759384,669,611,,,
-3.3,0.828,28.03262,702,0.130873796,3.42375881,0.000462747,0.2205,0.000436452,0,0,2,0,0,14.3,4.17669608,15.67144253,113.2597271,877,584,,,
-2.9,0.797,56.15875,417,0.123062716,3.490620119,0.326416676,0.2032,0.006661843,0,0,2,0,0,0.175,0.050134358,-9.933049154,-72.24517873,1522,1645,,,
-0.4,0.769,47.54364,55,0.12199175,12.79779702,0.000237764,0.2317,0.000235374,1,0,2,0,0,524,40.94454688,-13.76198019,-99.39518586,318,1657,,,
-0.1,0.851,21.48547,172,0.132596773,9.248848514,0.529019192,0.2467,0.007526205,0,0,2,0,0,720,77.84752869,21.8347112,156.9564022,180,315,,,
-0.3,0.809,47.364,150,0.130512504,8.31444913,0.074591622,0.2229,0.007161164,1,0,0,0,0,119,14.31243347,14.53782537,104.9526073,604,652,,,
-1,0.825,21.44017,346,0.135862086,13.60194065,0.019629327,0.2451,0.006766983,1,0,0,0,0,1681,123.5853062,32.21803651,232.7779924,91,95,,,
0,0.767,49.18994,169,0.124850482,5.00301873,0.082849417,0.2083,0.006556647,1,0,0,0,0,0.356,0.071157039,-4.217834864,-30.56927513,1502,1571,,,
-2,0.853,45.69797,148,0.128314895,3.860620991,0.740279782,0.2092,0.007214839,1,0,0,0,0,38.2,9.894781199,7.826804694,55.4170346,698,1034,,,
-4.9,0.813,42.78684,684,0.128161777,5.423942737,0.019806788,0.2114,0.006532778,0,0,0,0,0,17.9,3.300182334,6.700986734,48.4180787,918,1098,,,
-2.2,0.796,29.8125,152,0.129049672,10.29326853,0.230309651,0.2141,0.007203654,0,0,0,0,1,204,19.81877762,9.823968634,70.64986834,512,915,,,
0,0.856,33.89041,219,0.129003899,10.91854153,0.019488503,0.2005,0.006774912,0,0,0,0,0,0.808,0.074002558,9.491328465,68.57868426,1499,934,,,
0,0.809,43.56048,372,0.126481055,3.954286042,0.006214124,0.2216,0.003829188,0,0,2,0,0,2.18,0.551300532,1.119760792,8.115364917,1242,1403,,,
-6.4,0.796,30.64144,514,0.125243095,2.930751904,0.016746256,0.2121,0.005976489,1,0,0,0,0,4.72,1.610508209,-2.973537651,-21.47514013,1054,1543,,,
-0.5,0.786,38.08194,432,0.125627921,2.354586026,0.253363372,0.1929,0.006737667,1,0,0,0,0,3.77,1.601130712,-1.495205316,-11.16701627,1055,1492,,,
-3.2,0.814,42.37385,390,0.130376811,3.051535549,0.093412783,0.2313,0.007095936,1,0,0,0,0,0.083,0.027199421,14.10432247,101.7909158,1559,671,,,
-0.3,0.838,44.09216,306,0.13017904,9.96419836,0.001963689,0.2246,0.001696201,0,0,0,0,0,206,20.67401637,13.37045581,96.63282823,498,718,,,
-0.8,0.826,43.29346,413,0.129016683,5.599037027,0.178042932,0.2212,0.007103857,0,0,0,0,0,357,63.7609643,9.669786959,69.61825302,211,923,,,
-3.5,0.831,35.88434,198,0.130581611,9.946616147,0.005824218,0.2422,0.003778156,0,0,0,0,0,1258,126.4751732,14.70780499,106.2890391,86,644,,,
-2.4,0.829,29.78255,212,0.130438903,2.611606269,0.006508928,0.2075,0.004153094,0,0,0,0,0,3.05,1.167863639,14.23548846,102.8754929,1104,663,,,
-6,0.833,35.65811,1320,0.12999618,2.376015741,0.052165675,0.2124,0.00694986,0,0,0,0,2,18.3,7.701969176,12.80758711,92.48703682,764,751,,,
-6,0.841,32.87789,502,0.128465741,8.602621349,0.377822576,0.2063,0.006978219,0,0,0,0,0,13,1.511167291,8.015561842,57.35181199,1065,1022,,,
-6.1,0.777,48.39887,354,0.127635659,2.629613694,0.007880763,0.2212,0.004422557,0,0,0,0,0,3.46,1.315782622,4.94730581,35.76659447,1084,1192,,,
-2.1,0.797,38.19442,807,0.1264517,2.492842878,0.118750507,0.2062,0.006861587,1,0,0,0,0,0.523,0.209800627,1.119079979,7.933156353,1376,1404,,,
-2.9,0.807,34.51217,452,0.124676274,2.883103913,1.01E-05,0.2045,1.01E-05,0,0,0,0,0,0.301,0.104401371,-4.866228514,-35.12338757,1467,1590,,,
-2.6,0.768,43.49583,216,0.128205786,3.270537639,0.050502594,0.2146,0.007109972,1,0,0,0,0,40,12.23040503,6.873171,49.61374479,652,1088,,,
-1.9,0.845,21.3245,151,0.129891191,3.450808754,0.026704303,0.2225,0.006896159,1,0,0,0,0,0.768,0.222556524,12.43782093,89.85560328,1369,772,,,
-2.3,0.845,14.83974,151,0.137005313,2.787827616,0.315583943,0.2409,0.007864197,1,0,0,0,0,109,39.09854375,36.26048229,261.5182501,326,51,,,
-1.4,0.82,28.12642,511,0.130550932,10.75317082,1.08E-08,0.2259,1.08E-08,0,0,0,0,0,204,18.97114846,14.60114205,105.5275792,522,647,,,
-3.4,0.788,50.24758,124,0.129092572,11.54208788,0.377822576,0.2378,0.007426668,0,0,0,0,0,378,32.74970733,10.09274775,72.35939462,369,902,,,
-0.9,0.82,52.66863,306,0.127133446,4.407049993,0.160681591,0.2312,0.006982951,0,0,0,0,0,0.757,0.171770232,3.414234123,24.44949236,1401,1281,,,
0,0.795,36.4578,372,0.128044723,3.45458843,0.192370791,0.214,0.007060343,1,0,0,0,0,63.8,18.4681913,6.461214545,46.41387733,530,1112,,,
